Date	NESN	ROG	NOVN	ZURN	ABBN	UBSG	LONN	GIVN	SIKA	LHN	CFR	ALC	CSGN	SREN	SCMN	GEBN	PGHN	SGSN	EMSN	KNIN	SCHN	SOON	STMN	BARN	LISN	CLN	DUFN	BAER	LOGN	SLHN	ADEN	BCVN	PSPN	SUN	TEMN	VIFN	ALLN	ALSN	AMS	BANB	BALN	BION	BEAN	BELL	BEKN	BKW	BUCN	CMBN	CON	COPN	DAE	DKSH	DOKA	DESN	EFGN	EMMN	FHZN	FORN	GALE	FIN	HBMN	HELN	HUBN	IDIA	IFCN	INRN	KARN	LAND	LEHN	LLBN	LUKN	MOVE	MOBN	OERL	PARG	RLF	HREN	SWTQ	SFSN	SFZN	SIGN	SWON	SGKN	SRAIL	SRCG	SPSN	SQN	TECN	UHR	VACN	VONN	VZN	WKBN	YPSN	ZUGER	ROSE	ADXN	ADVN	AEVS	AIRE	ALPN	AFP	APGN	ARBN	ARYN	ASCN	ASWN	AUTN	LINN	BCGE	BCJ	BPDG	BLKB	BSLN	BSKP	BBN	BLIN	BLS	BOBNN	BOSN	TIBN	BCHN	BRKN	BVZN	CALN	SKIN	CIE	CICN	CLTN	COTN	CFT	CPHN	CLXN	DCN	ESUN	ELMN	EDHN	RUS	EVE	FTON	FREN	GAM	GAV	GLKBN	GRKP	GMI	GUR	HIAG	HLEE	HOCN	HBLN	IMHE	IMPN	ISN	IREN	VBSN	JFN	KLIN	KOMN	KUD	KURN	LLQ	LMN	LECN	LEON	MCHN	MED	MTG	METN	MBTN	MIKN	MOZN	MOLN	NBEN	NEWN	NREN	ODHN	OFN	ORON	PEAN	PRFN	PEDU	PM	PLAN	PNHO	POLN	RIEN	SANN	SAHN	STRN	SNBN	SENS	SHLTN	STGN	SFPN	STLN	NTIV	TKBP	TOHN	TXGN	UBXN	ARON	VLRT	VATN	VALN	VARN	VAHN	VETN	VILN	ROL	VPBN	WARN	WIHN	ZEHN	ZUBN	ZUGN	ZWM	ACUN	ACIN	ACON	ADBN	AFIP	AGIN	ALCN	ALE	951884	APHN	ALPH	ALU	AMSN	AIRN	ASKN	ATRI	AXAN	BACP	SGC	BC	BAP	RIVN	BBIN	BERN	922604	BIG	BXL	BIZ	BOAN	BON	BUCP	FUR	CKWP	CANN	CEM	CEPN	CEVA	CHAM	VCH	CHN	CIBN	CIG	DAZP	DAYN	DMS	DSF	EDI	RLD	EGL	ELHN	929877	779121	EMT	ESEN	FOTO	933476	FUS	GATE	GENN	GEN	881890	779443	GNR	GOL	GOM	GG	GOT	GCZ	GIGN	HAR	HIZN	HER	HIEN	HILP	933459	HPTN	HLM	HUE	IMI	CGAN	INI	IHSN	MDXN	JAC	JELN	KER	992835	KUNN	LGSN	LBBN	LGLP	LOUN	LOEP	LOHN	933467	LUMX	LURN	992839	HIT	MIC	MASN	MIND	MIRN	MXN	MOV	MTPR	730990	NLEN	NET	NEV	NWEN	NOBE	NIHN	ORID	ORI	PWTN	PAXN	PEL	PIC	POR	PRWN	PNE	PUBN	QUAN	TTO	RESN	RE	932437	933481	SBEN	SAKN	SAUN	SBSI	SGPR	SGRN	SCI	SELN	SEZN	SG	SIAN	SIB	SHLN	SIM	SOPN	779447	539551	SPH	504701	SSTE	SWIN	SLOG	SMET	SYNN	SYST	TSGN	MSSN	UBSN	ULB	933500	UTA	VIJN	993194	MIV	WINT	ZEL	ZKKN	692395
01.04.2004	32.55	127.5	48.177	206.75	7.092	42.517	60.301	612.481	9.702	56.882	14.844		40.433	89.1	416.276	71.3		708.692	92.305	35.7	41.25	30.55	225.5	256.532	12900	12.711			14.5	135.201	70.072	14.961	35.116	25.929	10.35	18.523	91.259	33.5		68.24	53.8	14.77	607.646	89.416	124.589	57.7	43		197.844		21.88		234.512				20.167	233.898		232.844		35.541	18.061		112.839	122.806	29.79		40.513	61.3	189.39			24.038	70.4		1090	223.037		157.013			262.548			34.194	12.655	46.885	168		27.25		28.423		2850			449.754	4.134	2	10.326		163.551	22.496		8.838			271.931	92	22.941	8.4	830	97	91.916	63.312			39.233	28.558	8.172			240	15.329		10.3	32.421		20.335	107.715	73.151	47.484	122.141		186.112	35.902			51.4		7.101	68.502		601	102.75	416.607		33.514		2749.437	148.264	10.968	189		26.473	26.96		80.984	41.35	2818.287			9.939		14.014		8.647	599.57		16.1	3.336						140			9	123.189	381				231.924		179.283	69.727	1260		6.4	28.385		1.108	52.95		5.066	105		118.898	85.7	97.314	303.934		96.5	12.211	223.901	1.342	198	1410.697		28.089	539.619		525	20.32	72	139.24		415	89		5100			156.93		43.57	16.34					900	52.2	172.3	110	11.85			250			60.8	950.25		300	128.99	102		454		118.6	77.81		81.5			36			595	13500	858										180		142		2.54	1190		820				1.21	3520		528.57					224.43		490	46.5	42.31	2.44		172.68			402.77	190			566.08	174.06						0.57		59.77	15.5			274.16	421				20.75		35.43		2.12			480	22			70.56	38	405.62	55.95	9.6	80.8	274.5			581	117.75	53.48		220	15.45	830		43.75	457	229			157.25	185.11					1000	10.2	1.83	23.97	88.38	127.4	2.6	119	42.52	26.17			270		500			572.1	
01.05.2004	33.2	134.5	51.448	205.25	6.896	41.477	59.005	616.262	9.482	56.506	14.473		41.282	85.95	398.393	79		679.204	89.616	34.9	38.7	34.3	234	233.132	14420	13.157			14.3	125.393	59.751	14.096	34.153	28.547	10.95	18.843	91.037	34		72.99	53.65	14.92	598.825	98.769	124.795	62.5	46.8		202.065		22.558		243.27				20.067	239.434		214.87		39.628	18.049		113.804	121.28	29.22		39.89	60	189.86			20.925	69.1		1172	212.112		157.714			246.435			35.063	12.704	49.846	174.5		27.75		28.691		2860			438.873	3.353	1.8	10.537		168.326	23.109		8.297			273.631	97.5	24.221	8.4	851	86.45	90.926	64.133			40.4	29.018	7.841			240	15.809		9.65	30.923		18.55	108.41	73.2	47.293	118.178		177.25	35.074			52.1		6.654	63.763		606	110	451.898		32.489		2783.084	144.351	10.585	203		25.688	27.442		90.246	40	2674.809			11.731		14.988		8.408	599.57		15.2	3.237						147			11.25	125.385	383				223.537		175.511	70.18	1070		6.1	28.852		1.233	46		5.018	111		118.898	88	97.546	293.771		103.5	12.428	249.873	1.174	196.25	1419.917		26.899	547.359		510	19.34	73.2	139.24		415	88.45		5500			163.63		43.22	16.07					922	53	176.48	110	10.4			240			59.1	979.95		300	124.76	101.5				122.98	76.03		84.93			30			660	14390	830										194.75		153.5		2.35	1100		816				1.14	3400		628.55					229.95		482.5	45	40.92	2.47		174.43			424.28	200.25			538.7	197.71						0.55		59.97	14.5			270.65	421				18		34.54		2.1			480	23			69.2	37	405.62	68.4	9.5	81.8	273			627	124	54.79		220	15.16	820		42.2	457	236.25			158	192.82					1090	11.2	2.02	23.79	96.55	143	2.76	133.75	41.48	25.58			255		509			557.43	
01.06.2004	32.35	130.25	49.592	195.5	6.448	39.596	57.198	632.33	9.89	55.545	13.927		38.021	78	386.968	79.5		650.699	94.009	33.3	37	37.3	258.5	251.332	14075	13.594			14.25	122.224	61.973	10.72	33.557	26.351	11	18.695	92.366	33.1	4.325	67.99	50.25	14.12	597.844	105.761	122.526	55.3	42.45		193.448		22.377		250.081				20.067	226.978		219.773		38.562	18.284		106.088	128.26	28.488		41.552	59.8	185.161			19.438	67.04		1125	201.188		149.303			240.748			35.263	11.576	53.251	173		26.9		28.244		2800			435.246	3.597	1.9	10.552		167.132	24.507		9.451			270.231	96	23.63	8.37	840	84	91.471	62.726			37.598	28.558	8.069			240.25	15.234		8.1	35.723		17.855	101.692	73.688	48.486	126.104		192.021	35.81			50.4		6.882	66.348		600	110	466.531		29.414		2768.664	140.873	10.048	198.5		25.59	28.886		84.009	38.5	2596.24			11.976		14.478		8.647	626.218		14.25	3.372						141			12	129.557	360				231.56		170.408	67.916	950		5.8	23.997		1.272	33.5		4.734	116		118.898	82	97.081	290.383		102	12.29	241.813	1.165	182.75	1438.358		30.684	538.513		520	18	72.8	141		415	88		5200			164.77		42.73	16.34					925	52	179.74	115	9.05			159			59.05	989.85		315	120.3	102				128.78	79.64		83.22			27.05			645	14245	849										185.75		155		2.15	975		830				1.14	3760		634.49					229.95		522	42	39.74	2.11		181.4			412.47	212			547.53	188.01						0.52		50.87	13.5			275.22	400				17.1		36.13		1.95			515	21.15			71.55	38	383.14	75	9.5		270			582	119.5	59.26		220	15.06	1051		39.4	457	230			157	189.93					975	11.6	1.23	22.43	92.37	145	3.1	140	39.6	24.69			290		503			537.87	
01.07.2004	33.55	125.25	49.017	197.25	6.374	38.799	58.403	683.37	10.611	57.988	14.473		39.763	80.35	408.825	84		668.392	95.821	35.8	38.5	38.75	252	252.199	14900	14.469			14.412	132.997	62.566	9.411	35.289	29.561	11.5	18.572	91.259	32.8	4.528	73.99	54.45	14.15	593.924	114.939	123.145	56	47.1		198.548		23.137		252.514				21.458	230.092		234.479		39.717	21.201		108.258	129.35	27.267		43.629	58.8	186.101			19.646	67		1054	221.671		147.667			251.174			35.263	11.453	52.462	164.75		24.85		28.423		2830			449.029	3.853	1.66	10.552		168.326	26.313		10.677			270.231	91.75	23.827	8.4	810	82.85	91.173	60.264			38.298	34.108	7.965			245	15.234		8.95	42.599		19.382	101.692	75.152	48.581	139.408		195.467	35.856			50.4		6.625	80.134		585	110	481.595		26.294		2749.437	142.177	9.894	202.5		27.453	27.682		86.709	35.8	2220.468			11.324		15.128		8.442	695.057		15	3.652						139.5			11.55	131.753	376.5				243.593		171.295	68.822	960		5.95	26.145		1.357	26.55		5.577	111		90.074	80.5	95.688	279.736		102.5	12.527	268.681	1.174	191.25	1473.395		31.636	520.268		520	13	74	142.47		415	92		5250			161.66		45.39	15.39					975	51.3	168.58	112	10.4			60			62.95	970.05		320	114.51	104.75				137.16	49.32		87.07			29.5			680	14200	827										212		168		2.24	851		835				1.18	3710		702.79					229.95		486	45	39.91	1.78		198.27			441.99	258			627.01	179.97						0.52		56.47	12.5			284	400				17.15		38.26		2.17			485	22.45			71.46	37	386.07	87.65	9.5		280			595	122.25	60.7		260	16.12	1054		44.9	480	235			154	192.82					1025	10.05	1.15	12.11	97.24	146	2.95	149.5	38.8	26.57			280		505			561.34	
01.08.2004	32.5	125.25	50.829	179.5	6.504	37.958	52.104	699.438	10.392	58.031	14.43		37.018	73.85	415.283	85		675.272	96.954	38.5	39.2	37.1	224.5	214.499	15500	13.714			14.05	115.76	59.899	11.395	35.443	28.547	10.5	17.59	89.708	33.5	4.055	70.94	49.9	12.96	627.247	97.02	123.558	57	45.7		181.138		23.146		248.135				20.763	212.224		245.917		35.896	20.15		95.479	128.26	25.395		45.707	58.4	186.101			17.951	67.8		940	218.605		139.256			253.07			36.957	10.006	43.282	162.25		24.1		28.78		2850			449.754	3.518	1.62	10.552		169.52	23.518		10.317			271.931	89.25	24.418	8.4	826	73	91.273	59.56			37.645	33.164	7.759			245	15.329		8.3	41.17		19.059	92.658	75.396	48.438	140.116		193.005	33.601			44.6		6.53	77.549		596	101	451.898		26.651		2691.757	144.351	9.281	202.75		27.257	27.682		89.392	36.2	2076.991			11.405		14.849		8.204	650.645		13.6	3.87						140			11.45	131.753	360.5				242.135		166.858	63.388	912		5.1	25.398		1.306	25		5.388	105.75		143.398	75	98.033	272.476		94.65	12.487	242.26	1.109	173.5	1475.239		30.47	510.316		520	13	73.4	142.76		411	88.5		5275			157.71		45.4	15.64					975	51.45	169.27	119.5	9.3			22.5			61.5	960.15		314.5	114.06	105.5				136.64	41.68		85.99			28			650	12800	805										201.5		175		2.04	895		850				1.17	3800		701					229.03		535	43.5	41.34	1.76		179.66			434.4	250			556.36	173.59						0.5		52.33	12.1			302.5	400				15.2		34.98		2.03			485	28.2			74.38	36.75	342.57	87	9.1		265			640	113	61.18		290	15.6	1050		35	450	221.5			155.5	200.53					1050	8.38	1.03	10.7	100.46	129.5	2.75	143.5	37.96	24.89			278		486			557.43	
01.09.2004	30.25	124.5	52.376	174.25	6.794	38.157	53.262	738.191	10.905	57.774	14.255		35.798	70.95	416.276	91.1		682.153	91.517	37.8	39.6	38.9	252	202.582	15975	12.322			14.45	108.121	58.22	12.45	36.943	29.73	9.34	18.965	89.044	32	4.021	64.991	47.65	13.2	589.024	96.583	125.827	60	46.2		181.138		23.507		239.864				20.117	180.993		253.27		36.074	21.077		93.84	128.703	22.302		51.94	57.6	187.51			14.942	68		960	209.381		130.844			262.548			37.307	8.437	32.523	159.5		25.1		29.316		2850			417.111	3.347	1.5	10.643		173.313	21.814		10.93			280.591	89	24.32	8.2	834	63.85	91.322	56.747			37.364	30.285	7.759			245	14.132		8	39.742		19.332	98.217	74.176	47.245	149.315		198.667	34.061			42.6		6.521	74.318		630	113	407.139		25.448		2768.664	147.83	10.278	202.75		29.267	28.886		82.486	38.05	1837.864			11.609		15.29		7.693	643.983		13.2	4.008						138			8.99	127.361	340				250.157		157.095	57.049	936		5.11	25.211		1.334	26.95		5.018	100		90.074	72.5	98.033	270.54		95	12.823	267.785	1.119	166.5	1474.317		31.112	500.364		510	10.2	73.4	142.18		411	85.5		5275			164.06		49.75	14.17					1000	49.5	164.62	112.25	7.84			23			60.8	970.05		305	111.61	106				133.55	39.02		75.19			22			650	12350	804										185.75		176		1.8	830		875				1.13	5050		715					252.03		535	40	52.31	1.27		183.15			384.63	274			609.35	167.44						0.45		48.39	9			316	440				14.2		35.63		2.2			495	29			72.49	37.45	376.29	86.25	8.1		274.5			690	105.5	62.38		240	14.8	1050		29.6	450	216			158	193.3					1040	7.75	0.96	11.4	105.65	135.75	2.69	142	38.16	25.23			275		460			557.45	
01.10.2004	28.75	130.25	51.979	180.75	7.279	39.64	52.66	718.342	11.418	57.088	15.303		36.702	73	434.656	96.1		684.119	90.158	41.95	40	39.85	263	201.066	14950	12.283			15.5	116.152	62.813	13.336	36.866	31.672	9.44	18.622	93.474	31.5	4.467	65.341	48.8	13.6	615.486	94.398	127.889	63	47		191.689		23.507		283.652				21.359	198.738		251.227		36.962	21.288		79.084	127.816	24.418		57.965	58.2	188.92			15.495	76.32		1020	217.683		131.078			258.283			38.913	9.31	28.624	171.5		25.9		29.897	75.066	2850			424.365	3.292	1.6	10.401		169.847	23.859		12.012			282.345	90.375	24.32	8.1	845	67	91.273	55.574			38.298	33.049	7.759			255	14.132		7.5	41.528		18.686	99.144	72.468	46.672	148.608		194.975	33.831			42.6		6.635	71.949		635	110	377.443		27.364		2787.891	146.96	10.508	205		28.434	32.737		83.338	36.1	2152.146			10.917		14.408		7.762	699.499		13.2	3.979						132			8.5	120.773	337				247.605		167.745	63.388	951		4.35	25.771		1.368	23.5		5.303	102		90.074	67.95	98.033	262.313		102.5	12.606	251.664	1.109	166	1478.927		30.946	512.665		510	11	72.8	142.18		411	85.5		5275			169.74		58.6	14.98					1000	50	195.31	110	8.01			21			60.8	984.9		305	124.76	105				128.39	39.52		75.92			17.3			639	14010	844										203		175		1.4	900		870				1.36	4550		755					257.54		540	49.5	46.41	1.6		181.4			380.41	273.5			680	175.01						0.48		52.24	7.2			338.5	500				14		38.01		2.95			529	26.5			73.44	34	356.26	85.9	7.2		270			725	103.25	67.18		255.5	15.7	1050		29.25	450	234			165	207.28					1050	8.7	1	11.2	111.78	135	2.5	148	39.64	27.46			270		490			561.4	
01.11.2004	28.8	123	51.095	172.7	6.467	38.733	54.512	704.636	11.787	55.845	14.822		37.515	74.35	428.695	80.9		760.787	88.753	43.3	41.9	37.25	245	199.332	15385	12.919			15.5	120.501	57.183	14.265	37.213	34.375	8.75	19.359	98.524	31.35	4.055	67.691	48.35	13.6	633.617	89.591	127.642	65	44.4		194.327		21.699		300.681				21.855	152.815		235.091		33.586	21.263		73.538	129.591	24.093		55.056	57	188.074			13.849	75.98		1066	200.157		131.311			265.391			40.66	8.584	25.959	162.1		25.7		30.255	79.929	2850			420.738	3.292	1.46	10.401		173.709	21.269		11.724			284.975	90	24.517	8.25	863	77.95	87.854	54.871			38.532	30.861	7.759			260	14.132		7.02	40.188		18.189	96.364	73.2	45.193	145.777		204.33	32.864			42		6.316	74.103		662	115	378.734		28.523		2807.118	150.004	10.124	209.3		27.551	36.589		85.135	36.7	1960.843			10.591		14.014		8.579	641.984		14	3.81						131.5			8.2	144.269	322				229.372		165.083	60.219	1010		4.5	25.794		1.662	24.25		4.829	97.25		90.074	61.75	98.033	264.248		95	13.986	259.724	1.025	172	1475.239		32.612	508.046		460	10.22	73.96	142.23		411	85		5275			178.34		57.7	17.33					1037.5	50	177.18	108	8.2			18.2			63	989.85		305	129.21	107.9				128.91	40.49		80.88			19			590	14225	875										205.5		180		1.32	900		935				1.42	4460		847					253.41		520	47	47.25	1.53		182.57			383.79	280			663.22	170.28						0.47		45.04	6.94			337	525				13.75		38.71		2.96			551	24.2			74.24	36.5	343.06	84	7.47		260			665	102.9	61.42		249	16.6	1100		27.95	450	230.1			199	204.39					1079	7.55	1	11.1	108.66	127.4	2.11	151	38.73	27.16			265		478			562.39	
01.12.2004	29.4	122	49.15	177.1	6.514	41.344	57.708	717.869	10.953	56.574	15.412		40.95	76.5	445.088	84.1		746.535	91.88	46	41.8	36.5	248.3	241.799	15850	14.191			16.987	119.639	55.603	15.024	37.251	37.479	9.37	20.439	95.246	32.5	4.38	64.191	48.6	12.9	659.589	89.241	133.83	69.5	49.38		202.241		22.965		314.304				25.75	224.645		239.38		30.025	20.756		75.708	133.141	26.046		57.134	58.8	197.849			16.657	77.6		1135	198.313		129.91			265.628			39.123	9.123	30.598	158.5		26.8		30.478	90.425	2900			417.111	2.713	1.45	10.59		177.77	21.651		12.517			282.345	91.5	25.403	8	870	78	89.489	50.65			41.474	29.939	8.534			250	14.084		7	42.867		17.593	97.939	72.712	42.664	154.269		201.868	35.994			45.6		6.425	74.189		700	113.5	392.721		28.701		2811.924	150.873	10.585	214		27.992	33.893		92.702	43.05	2326.366			10.183		14.756		8.306	671.741		15.6	3.791						135			6.03	136.144	315.75				242.499		159.757	67.916	973		4.7	25.211		1.911	27.25		5.018	106		90.074	64	98.317	271.024		100.3	14.361	268.681	1.007	189	1465.097		32.85	521.325		460	10.75	71.6	142.12		411	78		5240			184.92		57.2	17.92					1032.5	51	174.85	110	9.93			7.61			63	1103.68		305	138.12	109.5				132.52	47.13		80.4			20			590	14000	1000										220		203.4		1.27	800		900				1.64	4400		919					292.5			45.9	47.25	1.47		182.57			407.62	331			680	172.17						0.49		47.66	6.25			328	520				15.1		40.29		3.44			575	26			80.03	35.15	322.54	93.4	6.23		275.5			689.5	109	65.5		220	17.62	1050		27.5	400	223.9			244	221.74					998	8.8	0.81	11.5	114.61	124.7	1.72	152	41.34	32.84			265		482			558.44	
01.01.2005	30.1	131.5	51.271	193.6	6.075	42.982	59.792	710.307	11.033	59.574	16.678		44.205	82.5	448.565	86		792.241	92.423	49	46.8	38	240.7	246.132	16900	14.747			17.5	132.018	57.529	17.557	37.944	38.83	9.97	20.675	97.904	32.3	4.745	65.991	52.7	13.93	671.35	90.727	137.378	71.4	50.95		233.017		22.603		353.47			114.4	29.406	238.844		239.789		32.948	19.73		81.977	134.828	27.674		68.716	62	206.778			15.786	80.5		1165	209.381		135.33			272.737			39.822	9.742	36.027	169.3		26.9		30.568	94.374	3090			424.365	3.292	1.45	10.59		172.818	25.223		14.213			287.606	93.5	25.895	8.8	917	90.75	90.282	49.384			44.277	31.344	7.971			245.5	14.563		7	48.226		18.04	102.387	75.152	44.859	165.45		219.593	35.902			51.45		6.573	78.411		800	114	400.253		28.523		2980.159	156.96	11.428	216		29.88	34.663		105.946	42.15	2866.111			10.175		17.541		8.524	710.602		16.4	4.072						135			4.7	149.1	336				243.046		153.988	67.916	1000		5.47	24.931		2.205	27.95		5.018	106.9		111.692	73	99.454	271.75		100	14.894	331.373	1.23	188	1475.239		37.492	552.5		505	12	71.4	143.94		550	81.25					192.02		63.5	17.54					1049.75	52.8	204.62	107	10.3			6.8			63	1113.58		350	171.54	109.4				150.57	46.62		84.24			20.1			595	14100	953										231		230		1.27	840		930				2	4800		905					303.53			45	50.54	1.62		189.54			415	349			655.5	156.09						0.51		53.5	8.73			332	520				16.8		42.24		4.62			575	25.3			84.73	33.3	344.04	93.45	6.26		284			690	119	65.07		220	18	1050		28.25	450	230			250	249.7					980	9.23	0.9	12.25	114.51	130.1	1.86	155	42.98	33.98			273		495			561.4	
01.02.2005	31.475	127.1	50.387	197.8	6.243	43.004	67.573	716.451	12.059	64.117	16.307		43.662	82.05	446.578	87.45		825.66	97.86	48.4	44.55	39	251.25	246.782	16600	15.264			18.25	140.636	60.689	21.017	39.175	39.971	7.7	21.913	99.233	39.05	4.461	69.94	56.45	14.2	677.23	100.517	137.048	72.25	58.4		246.206		25.768		354.687			116.2	29.207	232.659		258.376		34.76	20.274		94.997	136.159	27.674		71.677	63.8	224.637			18.94	84.6		1325	213.071		139.723			288.613			41.638	11.341	34.991	163		28.9		30.836	110.359	3280			453.381	2.768	1.38	10.628		171.333	34.085		16.16			288.483	97.25	34.461	8.7	1010	92.6	93.155	52.291			45.771	34.983	9.31			250	15.329		6.35	53.584		19.879	111.189	79.788	46.291	165.591		256.027	41.334			54.8		8.039	81.858		795	129.5	380.886		27.631		3113.785	157.83	11.812	219.5		28.924	35.144		96.297	47.15	3211.139			9.784		17.633		9.654	732.808		16.2	4.259						147			5.01	140.536	345				266.202		159.757	77.877	925		5.3	27.265		2.935	27.25		6.145	103		112.413	73.85	103.243	294.255		110.5	16.077	349.285	1.566	195.7	1493.679		35.778	574.438		500	14.49	73.2	145.99		550	84.45					240.51		72.7	18.93					1057.5	54.5	218.57	111	10.8			6.34			63	1274.93		360	202.73	110				161.91	54.64		77.53			27.1			600	14500	1035										267.5		310		1.51	930		900				1.82	5500		910.5					349.52			44.9	42.36	2.1		191.87			438.61	358			670	165.55						0.52		53.26	13.6			285	520				16.1		42.18		4.82			570	28			86.15	36.75	364.08	99	6.29		290			693	137.5	68.14			18.7			32.8	450	253			263	284.41					1040	9	0.96	13.65	121.3	138.3	1.64	161	43	39.41			265		507			573.26	
01.03.2005	32.65	123	51.802	216	6.719	44.664	67.619	742.917	13.166	67.46	16.198		46.103	86.85	454.526	92		840.404	106.196	50	48.9	41.7	281.5	259.867	16750	15.9			18.938	140.48	63.306	22.115	38.483	40.963	7.93	20.538	100.119	42.5	5.535	68.99	60.65	13.47	743.875	100.517	141.091	72.4	70		240.931		26.934		342.523			124.8	31.889	240.747		289.626		35.753	22.128		104.063	147.343	31.662		80.558	68.5	222.663			21.942	91.8		1334	238.897		146.732			302.83			41.463	11.213	35.04	160.7		31.05		31.283	116.619	3275			449.029	2.591	1.45	10.628		175.789	38.448		16.413			296.375	96.8	37.415	8.67	1000	100.2	99.102	50.65			44.697	35.006	10.345			250	17.485		6.75	53.584		18.587	112.209	80.032	49.249	194.605		259.966	41.334			57.65		7.948	94.783		808	125	399.392		31.375		3124.36	155.656	12.694	222		28.311	39.959		98.946	43.35	3313.622			9.776		21.531		10.961	732.808		16.3	4.905						158.5			6.3	133.948	349				277.142		170.142	103.232	952		6.7	28.946		2.804	26.05		7.812	107.3		356.694	81.35	104.19	275.864		119.5	15.782	350.18	1.957	196.3	1521.34		38.087	617.738		520	14.5	94	147.46		530	103					240.71		78	19.89					1100	56	250.89	113	10.15			6			59	1143.27		360	209.41	105.2				155.21	52.81		80.2			25			650	15650	995										277		330		1.42	1070		915				1.72	5740		940					363.32			42.45	48.01	1.78		202.34			450.42	354			691	156.09						0.53		51.46	16.4			298.75	470				17.9		51.21		4.72			645	35.5			86.99	35.3	366.52	118.5	6.32		305.25			712.5	141	72.74			19.2			35.1	450	257			310	260.31					1070	9	1.03	15.3	123.76	146.1	2.09	156	44.66	39.41			268		527			642.45	
01.04.2005	32.625	128.5	49.503	210.5	6.952	45.107	67.573	727.793	14.2	63.645	16.525		46.645	85.7	435.898	87		845.319	110.254	52.5	45.6	41.3	256.25	255.417	18200	16.496			18.55	143.065	65.183	23.36	38.483	43.455	7.15	20.243	98.347	42.975	5.853	71.94	59.75	13.08	748.776	98.681	154.622	69	84.8		255.879		27.395		329.873	212.966		125.2	32.187	245.505		306.374		36.727	21.51		114.093	168.646	34.999		81.026	68	220.877			23.506	91.7		1246	219.804		148.228			295.722			41.044	11.184	33.56	166.5		29.9		35.93	120.856	3250			442.137	2.939	1.42	10.741		176.78	45.128		14.573			299.005	96.35	33.477	8.66	992	89	100.588	46.898			46.425	37.079	9.517			250	17.533		7	60.729		19.322	113.877	88.084	59.939	191.067		257.012	36.823			55.35		7.987	99.953		835	125	393.797		29.86		3124.36	157.83	13.959	241		29.414	42.944		96.392	43.3	3279.461			10.998		23.666		11.642	738.36		15.9	5.161						152.5			5.7	131.972	343				275.319		177.508	107.76	980		7.01	29.879		3.285	26.05		8.995	119.7		126.176	79	105.137	269.814		117	17.399	360.032	2.33	201.4	1511.198		39.039	606.191		480	15.5	100	145.7		530	114					226.71		79	21.52					1125	57.5	241.82	109	10.3			6.65			58.5	1108.63		510	193.82	109				156.75	65.9		76.89			24			689.5	15955	932.5										281		365		1.4	1075		960				1.69	5400		888					363.09			40	45.56	1.73		200.88			438.61	339			720	157.03						0.56		47.66	15			343	700				17.5		51.01		4.5			657	43.75			109.68	35.25	371.65	125	6.3		305			671	130	75.14			22.78			33	450	286			290	254.52					1010	8.89	1.02	14.5	118.29	134.3	2.43	151.1	45.11	36.84			258		525			642.95	
01.05.2005	31.775	143.4	51.625	203.1	7.055	42.628	67.341	695.185	13.936	61.717	15.521		45.47	79.4	411.557	80.8		806.985	105.422	49.98	44.425	41.4	257.25	274.996	18795	14.946			17.475	129.276	57.381	23.254	40.022	41.639	7.07	19.555	99.321	40.1	6.299	72.89	61.6	12.94	700.752	94.835	157.345	70.4	80		245.327		26.943		310.412	213.064		116.2	34.373	230.28		283.294		36.981	20.422		101.266	159.326	34.186		81.649	69	223.415			23.907	91.2		1210	212.148		128.975			282.926			41.219	9.889	35.534	156.9		27		34.947	111.226	3280			415.66	3.042	1.33	10.929		176.284	43.424		13.78			301.635	95	35.446	8.57	954	88	102.477	48.352			48.574	34.776	9.569			240.1	19.401		7.1	66.087		19.084	106.835	87.84	63.089	185.406		252.088	36.547			54.8		7.377	98.229		845	160.1	361.949		30.305		3124.36	155.656	13.921	245		28.434	40.729		89.865	40.4	3176.978			11.405		22.738		10.648	710.602		15.75	4.64						151			5.21	127.361	309				246.511		155.32	104.138	975		6.45	30.51		3.019	28		8.418	121.9		158.603	78	104.19	252.875		112.5	17.143	349.285	2.163	191.5	1502.9		36.563	585.985		400	17.5	103.96	141.59	51	400	103					232.23		73.9	21.17					1019.75	54.95	241.82	110	9.2			4.87			63.5	1113.58		499	209.8	109.8				152.37	67.6		73.15			21.7			685	16150	914.5										296		446		1.41	1245		900				1.57	5250		954					429.55			42.5	63.07	1.51		195.36			404.88	347			725	160.82						0.6		42.8	14.95			310	460				17		51.71		4.33			671	51			113.45	33.55	345.99	111.9	7.05		331			632	136.5	70.54			22.6			27.95	473	279			300	248.5					1042	8.87	1.02	13	118.47	136	2.7	155	42.63	37.33			250		529			671.11	
