Date	NESN	ROG	NOVN	ZURN	ABBN	UBSG	LONN	GIVN	SIKA	LHN	CFR	ALC	CSGN	SREN	SCMN	GEBN	PGHN	SGSN	EMSN	KNIN	SCHN	SOON	STMN	BARN	LISN	CLN	DUFN	BAER	LOGN	SLHN	ADEN	BCVN	PSPN	SUN	TEMN	VIFN	ALLN	ALSN	AMS	BANB	BALN	BION	BEAN	BELL	BEKN	BKW	BUCN	CMBN	CON	COPN	DAE	DKSH	DOKA	DESN	EFGN	EMMN	FHZN	FORN	GALE	FIN	HBMN	HELN	HUBN	IDIA	IFCN	INRN	KARN	LAND	LEHN	LLBN	LUKN	MOVE	MOBN	OERL	PARG	RLF	HREN	SWTQ	SFSN	SFZN	SIGN	SWON	SGKN	SRAIL	SRCG	SPSN	SQN	TECN	UHR	VACN	VONN	VZN	WKBN	YPSN	ZUGER	ROSE	ADXN	ADVN	AEVS	AIRE	ALPN	AFP	APGN	ARBN	ARYN	ASCN	ASWN	AUTN	LINN	BCGE	BCJ	BPDG	BLKB	BSLN	BSKP	BBN	BLIN	BLS	BOBNN	BOSN	TIBN	BCHN	BRKN	BVZN	CALN	SKIN	CIE	CICN	CLTN	COTN	CFT	CPHN	CLXN	DCN	ESUN	ELMN	EDHN	RUS	EVE	FTON	FREN	GAM	GAV	GLKBN	GRKP	GMI	GUR	HIAG	HLEE	HOCN	HBLN	IMHE	IMPN	ISN	IREN	VBSN	JFN	KLIN	KOMN	KUD	KURN	LLQ	LMN	LECN	LEON	MCHN	MED	MTG	METN	MBTN	MIKN	MOZN	MOLN	NBEN	NEWN	NREN	ODHN	OFN	ORON	PEAN	PRFN	PEDU	PM	PLAN	PNHO	POLN	RIEN	SANN	SAHN	STRN	SNBN	SENS	SHLTN	STGN	SFPN	STLN	NTIV	TKBP	TOHN	TXGN	UBXN	ARON	VLRT	VATN	VALN	VARN	VAHN	VETN	VILN	ROL	VPBN	WARN	WIHN	ZEHN	ZUBN	ZUGN	ZWM	ACUN	ACIN	ACON	ADBN	AFIP	AGIN	ALCN	ALE	951884	APHN	ALPH	ALU	AMSN	AIRN	ASKN	ATRI	AXAN	BACP	SGC	BC	BAP	RIVN	BBIN	BERN	922604	BIG	BXL	BIZ	BOAN	BON	BUCP	FUR	CKWP	CANN	CEM	CEPN	CEVA	CHAM	VCH	CHN	CIBN	CIG	DAZP	DAYN	DMS	DSF	EDI	RLD	EGL	ELHN	929877	779121	EMT	ESEN	FOTO	933476	FUS	GATE	GENN	GEN	881890	779443	GNR	GOL	GOM	GG	GOT	GCZ	GIGN	HAR	HIZN	HER	HIEN	HILP	933459	HPTN	HLM	HUE	IMI	CGAN	INI	IHSN	MDXN	JAC	JELN	KER	992835	KUNN	LGSN	LBBN	LGLP	LOUN	LOEP	LOHN	933467	LUMX	LURN	992839	HIT	MIC	MASN	MIND	MIRN	MXN	MOV	MTPR	730990	NLEN	NET	NEV	NWEN	NOBE	NIHN	ORID	ORI	PWTN	PAXN	PEL	PIC	POR	PRWN	PNE	PUBN	QUAN	TTO	RESN	RE	932437	933481	SBEN	SAKN	SAUN	SBSI	SGPR	SGRN	SCI	SELN	SEZN	SG	SIAN	SIB	SHLN	SIM	SOPN	779447	539551	SPH	504701	SSTE	SWIN	SLOG	SMET	SYNN	SYST	TSGN	MSSN	UBSN	ULB	933500	UTA	VIJN	993194	MIV	WINT	ZEL	ZKKN	692395
01.04.2003	36880000	23570000	37731960	21588200	3752240	35446000	1235000	2585000	847500	6833000	7742231		29997000	18003000	7669000	739000	26953	1072000	1441118	1012700	1165000	349090	254088	759159	728700	1176000	43700		579116	4250000	2412933	2288905	1561112	1271000	82035	317087	778800	158341	66565	324093	3158700	1939217	109236	391510	1043952	2199100	482400		683803		618800		-63100		207490	361077	758419	572500		844000		1108452	259764		156416	69943	161948		65688	892642	965059		294031	1488000	6073800		873226	129450		399347	851624		1181192			1043298	42897	110621	3990000		938800		387148	114059	406774			109077	5219	3673	94278		207850	282264		203000			251161	622331	97815	67487	748096	90289	1576114	280440			831700	137071	26306			61149	68933		1287	20730	88468	60571	195082	600852	57666	90832	1970	30251	639030			125756		1454353	95906		604686	39341	452235		35329	87778	187405			411717		35158	309739		143673	190659	72904			28067		139409		113100	530098		208992	28269			24446			89600			48643	8947	227674				918000	2129	43801	19648	2901300		378460	71746		208300	9211		78427	318630		3872	205889	1293438	774022		314986	290800	33839	101400	744157	190690		233157	388316		31111	16664	264932	463265	11601	42236	276300		25562			812000		56589	82811					75372	696868	35975	44273	328634			16500	20672		236400	42321		36815	620000	262205				295994	442929		4245000			12611			274428	627036	1018800										166310	166310	167399		5405	99111		28543				194911	78238		169045					61998		28038	4292	27088	116079		822900			612898	318978			84270	246080					300600	93897		814994	-36761			395600	36406				110658		442120		45834		737179	93895	1403			93279	80058	381960	167716	17475	685798	230213			159235	207511	731048		24137	80129	1617897		251658	3793	126374			11292	121234			22576		51941	1022000	-122400	51905	6265720	1772813	41327	131470	35446000	86618			61361		368313	18514		181866	
01.05.2003	36880000	23570000	37731960	21588200	3752240	35446000	1235000	2585000	847500	6833000	7742231		29997000	18003000	7669000	739000	26953	1072000	1441118	1012700	1165000	349090	254088	759159	728700	1176000	43700		579116	4250000	2412933	2288905	1561112	1271000	82035	317087	778800	158341	66565	324093	3158700	1939217	109236	391510	1043952	2199100	482400		683803		618800		-63100		207490	361077	758419	572500		844000		1108452	259764		156416	69943	161948		65688	892642	965059		294031	1488000	6073800		873226	129450		399347	851624		1181192			1043298	42897	110621	3990000		938800		387148	114059	406774			109077	5219	3673	94278		207850	282264		203000			251161	622331	97815	67487	748096	90289	1576114	280440			831700	137071	26306			61149	68933		1287	20730	88468	60571	195082	600852	57666	90832	1970	30251	639030			125756		1454353	95906		604686	39341	452235		35329	87778	187405			411717		35158	309739		143673	190659	72904			28067		139409		113100	530098		208992	28269			24446			89600			48643	9777	227674				918000	2129	43801	19648	2901300		378460	71746		208300	9211		78427	318630		3872	205889	1293438	774022		314986	290800	33839	101400	744157	190690		233157	388316		31111	16664	264932	463265	11601	42236	276300		25562			812000		56589	82811					75372	696868	35975	44273	328634			16500	20672		236400	42321		36815	620000	262205				295994	442929		4245000			12611			274428	627036	1018800										166310	166310	167399		5405	99111		28543				194911	78238		169045					61998		28038	5873	28968	116079		822900			612898	318978			84270	246080					300600	93897		814994	-36761			395600	36406				110658		442120		45834		737179	93895	1403			93279	80058	381960	167716	17475	685798	230213			159235	207511	731048		24736	80129	1617897		251658	3793	126374			11292	121234			22576		52805	1022000	-122400	51905	6265720	1772813	41327	131470	35446000	86618			61361		368313	18514		181866	
01.06.2003	36880000	23570000	37731960	21588200	3752240	35446000	1235000	2585000	847500	6833000	7742231		29997000	18003000	7669000	739000	26953	1072000	1441118	1012700	1165000	349090	254088	759159	728700	1176000	43700		579116	4250000	2412933	2288905	1561112	1271000	82035	317087	778800	158341	66565	324093	3158700	1939217	109236	391510	1043952	2199100	482400		683803		618800		-63100		207490	361077	758419	572500		844000		1108452	259764		156416	69943	161948		65688	892642	965059		294031	1488000	6073800		873226	129450		399347	851624		1181192			1043298	42897	110621	3990000		938800		387148	114059	406774			109077	5219	3673	94278		207850	282264		203000			251161	622331	97815	67487	748096	90289	1576114	280440			831700	137071	26306			61149	68933		1287	20730	88468	60571	195082	600852	57666	90832	1970	30251	639030			125756		1454353	95906		604686	39341	452235		35329	87778	187405			411717		35158	309739		143673	190659	72904			28067		139409		113100	530098		208992	28269			24446			89600			48643	9777	227674				918000	2129	43801	19648	2901300		378460	71746		208300	9211		78427	318630		3872	205889	1293438	774022		314986	290800	33839	101400	744157	190690		233157	388316		31111	16664	264932	463265	11601	42236	276300		25562			812000		56589	82811					75372	696868	35975	44273	328634			16500	20672		236400	42321		36815	620000	262205				295994	442929		4245000			12611			274428	627036	1018800										166310	166310	167399		5405	99111		28543				194911	78238		169045					61998		28038	5873	28968	116079		822900			612898	318978			84270	246080					300600	93897		814994	-36761			395600	36406				110658		442120		45834		737179	93895	1403			93279	80058	381960	167716	17475	685798	230213			159235	207511	731048		24736	80129	1617897		251658	3793	126374			11292	121234			22576		52805	1022000	-122400	51905	6265720	1772813	41327	131470	35446000	104306			61361		368313	18514		181866	
01.07.2003	36880000	23570000	37731960	21588200	3752240	35446000	1235000	2585000	847500	6833000	7742231		29997000	18003000	7669000	739000	26953	1072000	1441118	1012700	1165000	349090	254088	759159	728700	1176000	43700		579116	4250000	2412933	2288905	1561112	1271000	82035	317087	778800	158341	66565	324093	3158700	1939217	109236	391510	1043952	2199100	482400		683803		618800		-24200		207490	361077	758419	572500		844000		1108452	259764		156416	69943	161948		65688	892642	965059		294031	1488000	6073800		873226	129450		399347	851624		1181192			1043298	42897	110621	3990000		938800		387148	114059	406774			109077	5219	3673	94278		207850	282264		203000			251161	622331	97815	67487	748096	90289	1576114	280440			831700	137071	26306			61149	68933		1287	20730	88468	60571	195082	600852	58155	90832	1970	30251	639030			125756		1454353	95906		604686	39341	452235		35329	87778	187405			411717		35158	309739		143673	190659	72904			28067		139409		113100	530098		208992	28269			24446			89600			48643	9777	227674				918000	2129	43801	19648	2901300		378460	71746		208300	9211		78427	318630		3872	205889	1293438	774022		314986	290800	33839	101400	744157	190690		233157	388316		31111	16664	264932	463265	11601	42236	276300		25562			812000		56589	82811					75372	696868	35975	44273	328634			16500	20672		236400	42321		36815	620000	262205				295994	442929		4245000			12611			274428	627036	1018800										166310	166310	167399		5405	99111		28543				194911	78238		169045					61998		28038	5873	28968	116079		822900			612898	318978			84270	246080					300600	93897		814994	-36761			395600	36406				110658		442120		45834		737179	93895	1403			93279	80058	381960	167716	17475	685798	230213			159235	207511	731048		24736	80129	1617897		251658	3793	126374			11292	121234			22576		52805	1022000	-122400	51905	6265720	1772813	41327	131470	35446000	104306			61361		368313	18514		181866	
01.08.2003	36880000	23570000	37731960	21588200	3752240	35446000	1235000	2585000	847500	6833000	7742231		29997000	18003000	7669000	739000	26953	1072000	1441118	1012700	1165000	349090	254088	759159	728700	1176000	43700		579116	4250000	2412933	2288905	1561112	1271000	82035	317087	778800	158341	66565	324093	3158700	1939217	109236	391510	1043952	2199100	482400		683803		618800		-24200		207490	361077	758419	572500		844000		1108452	259764		156416	69943	161948		65688	892642	965059		294031	1488000	6073800		873226	129450		399347	851624		1181192			1043298	42897	110621	3990000		938800		387148	114059	406774			109077	5219	3673	94278		207850	282264		203000			251161	622331	97815	67487	748096	90289	1576114	280440			831700	137071	26306			61149	68933		1287	20730	88468	60571	195082	600852	58155	90832	1970	30251	639030			125756		1454353	95906		604686	39341	452235		35329	87778	187405			411717		35158	309739		143673	190659	72904			28067		139409		113100	530098		208992	28269			24446			89600			48643	9777	227674				918000	2129	43801	19648	2901300		378460	71746		208300	9211		78427	318630		3872	205889	1293438	774022		314986	290800	33839	101400	744157	190690		233157	388316		31111	16664	264932	463265	11601	42236	276300		25562			812000		56589	82811					75372	696868	35975	44273	328634			16500	20672		236400	42321		36815	620000	262205				295994	442929		4245000			12611			274428	627036	1018800										166310	166310	167399		5405	99111		28543				194911	78238		169045					61998		28038	5873	28968	116079		822900			612898	318978			84270	246080					300600	93897		814994	-36761			395600	36406				110658		442120		45834		737179	93895	1403			93279	80058	381960	167716	17475	685798	230213			159235	207511	731048		24736	80129	1617897		251658	3793	126374			11292	121234			22576		52805	1022000	-122400	51905	6265720	1772813	41327	131470	35446000	104306			61361		368313	18514		181866	
01.09.2003	36880000	23570000	37731960	21588200	3752240	35446000	1235000	2585000	847500	6833000	7742231		29997000	18003000	7669000	739000	26953	1072000	1441118	1012700	1165000	349090	254088	800926	728700	1176000	43700		579116	4250000	2412933	2288905	1561112	1271000	82035	317087	778800	158341	66565	324093	3158700	1939217	109236	391510	1043952	2199100	482400		683803		618800		-24200		207490	361077	758419	572500		844000		1108452	259764		156416	69943	161948		65688	892642	965059		294031	1488000	6073800		873226	129450		399347	851624		1181192			1043298	42897	110621	3990000		938800		387148	114059	406774			109077	5219	3673	94278		207850	282264		203000			251161	622331	97815	67487	748096	90289	1576114	280440			831700	137071	26306			61149	68933		1287	20730	88468	60571	195082	600852	58155	90832	1970	30251	639030			125756		1454353	95906		604686	39341	452235		35329	87778	187405			411717		35158	309739		143673	190659	72904			28067		139409		113100	530098		208992	28269			24446			89600			48643	9777	227674				918000	2129	43801	19648	2901300		378460	71746		208300	9211		78427	318630		3872	205889	1293438	774022		314986	290800	33839	101400	744157	190690		233157	388316		31111	16664	264932	463265	11601	42236	276300		25562			812000		56589	82811					75372	696868	35975	44273	328634			16500	20672		236400	42321		36815	620000	262205				295994	442929		4245000			12611			274428	627036	1018800										166310	166310	167399		5405	99111		28543				194911	78238		169045					61998		28038	5873	28968	116079		822900			612898	318978			84270	246080					300600	93897		814994	-36761			395600	36406				110658		442120		45834		737179	93895	1403			93279	80058	381960	167716	17475	685798	230213			159235	207511	731048		24736	80129	1617897		251658	3793	126374			11292	121234			22576		52805	1022000	-122400	51905	6265720	1772813	41327	131470	35446000	104306			61361		368313	18514		181866	
01.10.2003	36880000	23570000	37731960	21588200	3752240	35446000	1235000	2585000	847500	6833000	7742231		29997000	18003000	7669000	739000	26953	1072000	1441118	1012700	1165000	349090	254088	800926	728700	1176000	43700		579116	4250000	2412933	2288905	1561112	1271000	82035	317087	778800	158341	66565	324093	3158700	1939217	109236	391510	1043952	2199100	482400		683803		618800		-24200		207490	361077	758419	572500		844000		1108452	259764		156416	69943	161948		65688	892642	965059		294031	1488000	6073800		873226	129450		399347	851624		1181192			1043298	42897	110621	3990000		938800		387148	114059	406774			109077	5219	3673	94278		207850	282264		203000			251161	622331	97815	67487	748096	90289	1576114	280440			831700	137071	26306			61149	68933		1287	20730	88468	60571	195082	600852	58155	102644	1970	30251	639030			117452		1454353	95906		604686	39341	452235		35329	87778	187405			411717		35158	309739		143673	190659	72904			28067		139409		113100	530098		208992	28269			24446			89600			48643	9777	227674				918000	2129	46229	19648	2901300		378460	71746		208300	9211		78427	318630		3872	205889	1293438	774022		314986	290800	33839	101400	744157	190690		233157	388316		31111	16664	264932	463265	11601	42236	276300		25562			812000		56589	82811					75372	696868	35975	44273	328634			16500	20672		236400	42321		36815	703200	262205				295994	442929		4245000			12611			274428	627036	1185800										166310	166310	167399		5405	99111		28543				194911	78238		169045					61998			5873	28968	116079		822900			612898	318978			84270	246080					300600	93897		814994	-36761			395600	36406				108321		442120		45834		737179	93895	1403			93279	80058	381960	167716	17475	685798	230213			159235	207511	731048		24736	80129	1617897		251658	3793	126374			11292	121234			22576		52805	1022000	-122400	51905	6265720	1772813	41327	131470	35446000	104306			61361		368313	18514		181866	
01.11.2003	36880000	23570000	37731960	21588200	3752240	35446000	1235000	2585000	847500	6833000	7742231		29997000	18003000	7669000	739000	26953	1072000	1441118	1012700	1165000	349090	254088	800926	728700	1176000	43700		579116	4250000	2412933	2288905	1561112	1271000	82035	317087	778800	158341	66565	324093	3158700	1939217	109236	391510	1043952	2199100	482400		683803		618800		-24200		207490	361077	758419	572500		844000		1108452	259764		156416	69943	161948		65688	892642	965059		294031	1488000	6073800		873226	129450		399347	851624		1181192			1043298	42897	110621	3990000		938800		387148	114059	406774			109077	5219	3673	94278		207850	282264		203000			251161	622331	97815	67487	748096	90289	1576114	280440			831700	137071	27992			61149	68933		1287	20730	88468	60571	195082	600852	58155	102644	1970	30251	639030			117452		1454353	95906		604686	39341	452235		35329	90306	187405			411717		35158	309739		143673	190659	72904			28067		139409		113100	530098		208992	28269			24446			89600			48643	9777	227674				918000	2129	46229	19648	2901300		378460	71746		208300	9211		78427	318630		3872	205889	1293438	774022		314986	290800	33839	101400	744157	190690		233157	388316		31111	16664	264932	463265	11601	42236	276300		25562			812000		56589	82811					75372	696868	35975	44273	328634			16500	20672		236400	42321		36815	703200	262205				295994	442929		4245000			12611			274428	627036	1185800										166310	166310	167399		5405	99111		28543				194911	78238		169045					61998			5873	28968	116079		822900			612898	318978			84270	246080					300600	93897		814994	-36761			395600	36406				108321		442120		45834		737179	93895	1403			93279	80058	381960	167716	17475	685798	230213			159235	207511	731048		24736	80129	1617897		251658	3793	126374			11292	121234			22576		52805	1022000	-122400	51905	6265720	1772813	41327	131470	35446000	104306			61361		368313	18514		181866	
01.12.2003	36880000	23570000	37731960	21588200	3752240	35446000	1235000	2585000	847500	6833000	7742231		29997000	18003000	7669000	739000	26953	1072000	1441118	1012700	1165000	349090	254088	800926	728700	1176000	43700		579116	4250000	2412933	2288905	1561112	1271000	82035	317087	778800	158341	66565	324093	3158700	1939217	109236	391510	1043952	2199100	482400		683803		618800		-24200		207490	361077	758419	572500		844000		1108452	259764		156416	69943	161948		65688	892642	965059		294031	1488000	6073800		873226	129450		399347	851624		1181192			1043298	42897	110621	3990000		938800		387148	114059	406774			109077	5219	3673	94278		207850	282264		203000			251161	622331	97815	67487	748096	90289	1576114	280440			831700	137071	27992			61149	68933		1287	20730	88468	60571	195082	600852	58155	102644	1970	30251	639030			117452		1454353	95906		604686	39341	452235		35329	90306	187405			411717		35158	309739		143673	190659	72904			28067		139409		113100	530098		208992	28269			24446			89600			48643	9777	227674				918000	2129	46229	19648	2901300		378460	71746		208300	9211		78427	318630		3872	205889	1293438	774022		314986	290800	33839	101400	744157	190690		233157	388316		31111	16664	264932	463265	11601	42236	276300		25562			812000		56589	82811					75372	696868	35975	44273	328634			16500	20672		236400	42321		36815	703200	262205				295994	442929		4245000			12611			274428	627036	1185800										166310	166310	167399		5405	99111		28543				194911	78238		169045					61998			5873	28968	116079		822900			612898	318978			84270	246080					300600	93897		814994	-36761			395600	36406				108321		442120		45834		737179	93895	1403			93279	80058	381960	167716	17475	685798	230213			159235	207511	731048		24736	80129	1617897		251658	3793	126374			11292	121234			22576		52805	1022000	-122400	51905	6265720	1772813	41327	131470	35446000	104306			61361		368313	18514		181866	
01.01.2004	39219000	28223000	38512620	22819004	3191120	34978000	1285000	2264000	935500	8530000	7742231		36273000	18800000	6681000	870800	46876	1229000	1080898	795500	1376000	349090	309483	800926	830500	2202000	54600		579116	5766000	2742494	2573960	2285236	1314000	95144	339658	782400	176507	112527	337114	3334000	1914430	125700	417955	1096245	2274800	519500		715903		633800		-24200		737858	512217	769940	578600		930000		1414628	285919		162707	80560	226291		65688	972323	1017862		312800	1216000	6719200		1022781	160129		389976	567679		1274764			1048043	50086	104802	4245000		1099100		405556	114059	416461		13643	126226	3362	59769	127381		212858	259058		245900			257591	654158	101297	77980	784396	209600	1749159	238656	12980		864700	145112	27992			61839	74747		294	48872	93149	75982	204598	614884	58155	102644	3301	32453	671470			117452		1540201	95906		619075	44570	453741		40585	90306	196796			436320		37074	317060		158811	281063	80884			27975		143832		99900	595568		209268	41783		37273	24446			106200			36006	9777	247386				1069800	36082	46229	15260	21637900		346453	48189		252500	9135		83538	366747	7092	74832	160294	1390422	621498		328590	328471	36560	109300	790802	195275		263199	388316		32612	23437	261707	444518	20637	33949	290800					958000		67798	80051					78111	710819	37278	40996	318428				43658			43235		41992	703200	267788				265952	465928		4151000			8081			255460	715351	1185800										211681	211681	193005		4668	80419	11679	29727				181664	81332		195371					64056			5873	28968	72548		924500			656743	318978			92181	246080					196500	81553		951712	-47553			124700	34645				108321	5487	549274		33070		796830	100814	6233			75377	80058	381164	173916	12549		342547			182036	98880	798398		24736	91965			385005	3521	141811			11425	126375			-8723		52805	848000	68200	118343	6450120	2613352	36205	136878	34978000	104306		-892	61629		428834	23151		198053	
01.02.2004	39219000	28223000	38512620	22819004	3191120	34978000	1285000	2264000	935500	8530000	7742231		36273000	18800000	6681000	870800	46876	1229000	1080898	795500	1376000	349090	309483	800926	830500	2202000	54600		579116	5766000	2742494	2573960	2285236	1314000	95144	339658	782400	176507	112527	337114	3334000	1914430	125700	417955	1096245	2274800	519500		715903		633800		-24200		737858	512217	769940	578600		930000		1414628	285919		162707	80560	226291		65688	972323	1017862		312800	1216000	6719200		1022781	160129		389976	567679		1274764			1048043	50086	104802	4245000		1099100		405556	114059	416461		13643	126226	3362	59769	127381		212858	259058		245900			257591	654158	101297	77980	784396	209600	1749159	238656	12980		864700	145112	27992			61839	74747		294	48872	93149	75982	204598	614884	58155	102644	3301	32453	671470			117452		1540201	95906		619075	44570	453741		40585	90306	196796			436320		37074	317060		158811	281063	80884			27975		143832		99900	595568		209268	41783		37273	24446			106200			36006	9777	247386				1069800	36082	46229	15260	21637900		346453	48189		252500	9135		83538	366747	7092	74832	160294	1390422	621498		328590	328471	36560	109300	790802	195275		263199	388316		32612	23437	261707	444518	20637	33949	290800					958000		67798	80051					78111	710819	37278	40996	318428				43658			43235		41992	703200	267788				265952	465928		4151000			8081			255460	715351	1185800										211681	211681	193005		4668	80419	11679	29727				181664	81332		195371					64056			5873	28968	72548		924500			656743	318978			92181	242266					196500	81553		951712	-47553			124700	34645				108321	5487	549274		33070		796830	100814	6233			75377	80058	381164	173916	12549		342547			182036	98880	798398		24736	91965			385005	3521	141811			11425	126375			-8723		52805	848000	68200	118343	6450120	2613352	36205	136878	34978000	104306		-892	61629		428834	23151		198053	
01.03.2004	39219000	28223000	38512620	22819004	3191120	34978000	1285000	2264000	935500	8530000	7742231		36273000	18800000	6681000	870800	46876	1229000	1080898	795500	1376000	349090	309483	800926	830500	2202000	54600		579116	5766000	2742494	2573960	2285236	1314000	95144	339658	782400	176507	112527	337114	3334000	1914430	125700	417955	1096245	2274800	519500		715903		633800		-24200		737858	512217	769940	578600		930000		1414628	285919		162707	80560	226291		65688	972323	1017862		312800	1216000	6719200		1022781	160129		389976	567679		1274764			1048043	50086	104802	4245000		1099100		405556	114059	416461		13643	126226	3362	59769	127381		212858	259058		245900			257591	654158	101297	77980	784396	209600	1749159	238656	12980		864700	145112	27992			61839	74747		294	48872	93149	75982	204598	614884	58155	102644	3301	32453	671470			117452		1540201	95906		619075	44570	453741		40585	90306	196796			436320		37074	317060		158811	281063	80884			27975		143832		99900	595568		209268	41783		37273	24446			106200			36006	9777	247386				1069800	36082	46229	15260	21637900		346453	48189		252500	9135		83538	366747	7092	74832	160294	1390422	621498		328590	328471	36560	109300	790802	195275		263199	388316		32612	23437	261707	444518	20637	33949	290800					958000		67798	80051					78111	710819	37278	40996	318428				43658			43235		41992	703200	267788				265952	465928		4151000			8081			255460	715351	1185800										211681	211681	193005		4668	80419	11679	29727				181664	81332		195371					64056			5873	28968	72548		924500			656743	318978			92181	242266					196500	81553		951712	-47553			124700	34645				108321	5487	549274		33070		796830	100814	6233			75377	80058	381164	173916	12549		342547			182036	98880	798398		24736	91965			385005	3521	141811			11425	126375			-8723		52805	848000	68200	118343	6450120	2613352	36205	136878	34978000	104306		-892	61629		428834	23151		198053	
01.04.2004	39219000	28223000	38512620	22819004	3191120	34978000	1285000	2264000	935500	8530000	9221017		36273000	18800000	6681000	870800	46876	1229000	1080898	795500	1376000	447791	309483	800926	830500	2202000	54600		629274	5766000	2742494	2573960	2285236	1314000	95144	339658	782400	176507	112527	337114	3334000	1914430	125700	417955	1096245	2274800	519500		715903		633800		-24200	243792	737858	512217	769940	578600		930000		1414628	285919		162707	80560	226291		66479	972323	1017862		312800	1216000	6719200		1022781	160129		389976	567679		1274764			1048043	50086	104802	4245000		1099100		405556	357172	416461		13643	126226	3362	59769	127381		212858	259058		245900			257591	654158	101297	77980	784396	209600	1749159	238656	12980		864700	145112	27992	43245		61839	74747		294	48872	93149	75982	204598	614884	58155	102644	3301	32453	671470			117452		1540201	100760		619075	44570	453741		40585	90306	196796			436320		37074	317060		158811	281063	80884			27975		143832		99900	595568		209268	41783		37273	25869			106200			36006	9777	247386				1069800	36082	46229	15260	21637900		346453	48189		252500	9135		83538	366747	7092	74832	160294	1390422	621498		328590	328471	36560	109300	790802	195275		263199	343535		32612	23437	261707	444518	20637	33949	290800					958000		67798	80051					78111	710819	37278	40996	318428				43658			43235		41992	703200	267788				265952	465928		4151000			8081			255460	715351	1185800										211681	211681	193005		4668	80419	11679	29727				181664	81332		195371					64056			5873	28968	72548		924500			656743	369223			92181	242266					196500	81553		951712	-47553			124700	34645				108321	5487	549274		33070		796830	100814	6233			75377	79642	381164	173916	12549		342547			182036	98880	798398		24736	91965			385005	3521	141811			11425	126375			-8723		52805	848000	68200	118343	6450120	2613352	36205	136878	34978000	104306		-892	61629		428834	23151		198053	
01.05.2004	39219000	28223000	38512620	22819004	3191120	34978000	1285000	2264000	935500	8530000	9221017		36273000	18800000	6681000	870800	46876	1229000	1080898	795500	1376000	447791	309483	800926	830500	2202000	54600		629274	5766000	2742494	2573960	2285236	1314000	95144	339658	782400	176507	112527	337114	3334000	1914430	125700	417955	1096245	2274800	519500		715903		633800		-24200	243792	737858	512217	769940	578600		930000		1414628	285919		162707	80560	226291		66479	972323	1017862		312800	1216000	6719200		1022781	160129		389976	567679		1274764			1048043	50086	104802	4245000		1099100		405556	357172	416461		13643	126226	3362	59769	127381		212858	259058		245900			257591	654158	101297	77980	784396	209600	1749159	238656	12980		864700	145112	27992	43245		61839	74747		294	48872	93149	75982	204598	614884	58155	102644	3301	32453	671470			117452		1540201	100760		619075	44570	453741		40585	90306	196796			436320		37074	317060		158811	281063	80884			27975		143832		99900	595568		209268	41783		37273	25869			106200			36006	7098	247386				1069800	36082	46229	15260	21637900		346453	48189		252500	9135		83538	366747	7092	74832	160294	1390422	621498		328590	328471	36560	109300	790802	195275		263199	343535		32612	23437	261707	444518	20637	33949	290800					958000		67798	80051					78111	710819	37278	40996	318428				43658			43235		41992	703200	267788				265952	465928		4151000			8081			255460	715351	1185800										211681	211681	193005		4668	80419	11679	29727				181664	81332		195371					64056			4150	31083	72548		924500			656743	369223			92181	242266					196500	81553		951712	-47553			124700	34645				108321	5487	549274		33070		796830	100814	6233			75377	79642	381164	173916	12549		342547			182036	98880	798398			91965			385005	3521	141811			11425	126375			-8723		54294	848000	68200	118343	6450120	2613352	36205	136878	34978000	104306		-892	61629		428834	23151		198053	
01.06.2004	39219000	28223000	38512620	22819004	3191120	34978000	1285000	2264000	935500	8530000	9221017		36273000	18800000	6681000	870800	46876	1229000	1080898	795500	1376000	447791	309483	800926	830500	2202000	54600		629274	5766000	2742494	2573960	2285236	1314000	95144	339658	782400	176507	112527	337114	3334000	1914430	125700	417955	1096245	2274800	519500		715903		633800		-24200	243792	737858	512217	769940	578600		930000		1414628	285919		162707	80560	226291		66479	972323	1017862		312800	1216000	6719200		1022781	160129		389976	567679		1274764			1048043	50086	104802	4245000		1099100		405556	357172	416461		13643	126226	3362	59769	127381		212858	259058		245900			257591	654158	101297	77980	784396	209600	1749159	238656	12980		864700	145112	27992	43245		61839	74747		294	48872	93149	75982	204598	614884	58155	102644	3301	32453	671470			117452		1540201	100760		619075	44570	453741		40585	90306	196796			436320		37074	317060		158811	281063	80884			27975		143832		99900	595568		209268	41783		37273	25869			106200			36006	7098	247386				1069800	36082	46229	15260	21637900		346453	48189		252500	9135		83538	366747	7092	74832	160294	1390422	621498		328590	328471	36560	109300	790802	195275		263199	343535		32612	23437	261707	444518	20637	33949	290800					958000		67798	80051					78111	710819	37278	40996	318428				43658			43235		41992	703200	267788				265952	465928		4151000			8081			255460	715351	1185800										211681	211681	193005		4668	80419	11679	29727				181664	81332		195371					64056			4150	31083	72548		924500			656743	369223	44387		92181	242266					196500	81553		951712	-47553			124700	34645				108321	5487	549274		33070		796830	100814	6233			75377	79642	381164	173916	12549		342547			182036	98880	798398			91965			385005	3521	141811			11425	126375			-8723		54294	848000	68200	118343	6450120	2613352	36205	136878	34978000	115236		-892	61629		428834	23151		198053	
