Date	ABB	Actelion	Adecco	Alcon	Alusuisse	Baloise	Ciba_SC	Ciba_Geigy_I	Ciba_Geigy_PS	Clariant	Compagnie_Financiere_Richemont	Credit_Suisse_Group	Credit_Suisse_Holding	Elektrowatt	EMS_Chemie_Holding	Geberit	Georg_Fischer	Givaudan	Holcim	Jacobs_Suchard	Julius_Baer_Group	Kudelski	LafargeHolcim	Lonza_Group	Merck_Serono	Nestle_I	Nestle_PS	Nobel_Biocare_Holding	Novartis_I	Novartis_N	OC_Oerlikon_Corporation	Pargesa_Holding	Partners_Group	Roche_Holding	SAirGroup	Sandoz_PS	Sandoz_N	Schweizerische_Volksbank_StN	Schweizerische_Volksbank_ST	SGS	Sika	Societe_Internationale_Pirelli	Sulzer	Swiss_Bank_I	Swiss_Bank_PS	Swiss_Bank_N	Swiss_Life_Holding_I	Swiss_Life_Holding_N	Swiss_Re	Swissair	Swisscom	Syngenta	Synthes	The_Swatch_Group_I	The_Swatch_Group_N	Transocean	UBS_N	UBS_PS	UBS_I	Winterthur	Zurich_Insurance_Group_I	Zurich_Insurance_Group_N
1999-04-30	25.348	NA	NA	NA	842.8	124.124	113.03	NA	NA	62.473	NA	61.716	NA	NA	131.007	NA	NA	NA	356.87	NA	NA	NA	NA	NA	NA	NA	28.23	NA	2231	54.09	NA	NA	NA	173.884	349	NA	NA	NA	NA	274	NA	NA	78.697	NA	NA	NA	NA	1010	166.483	NA	515.763	NA	NA	107.009	22.829	NA	37.199	NA	NA	NA	NA	752.59
1999-05-31	24.663	NA	NA	NA	828.02	111.194	102.02	NA	NA	55.905	NA	56.208	NA	NA	129.587	NA	NA	NA	356.29	NA	NA	NA	NA	NA	NA	NA	27.83	NA	NA	54.841	NA	NA	NA	159.442	344.5	NA	NA	NA	NA	321.4	NA	NA	74.717	NA	NA	NA	NA	955	146.632	NA	509.316	NA	NA	102.091	22.042	NA	32.316	NA	NA	NA	NA	697.466
1999-06-30	27.115	NA	NA	NA	836.8	126.113	101.35	NA	NA	51.26	NA	54.882	NA	NA	127.989	NA	NA	NA	360.49	NA	NA	NA	NA	NA	NA	NA	28.01	NA	NA	54.986	NA	NA	NA	154.887	325.5	NA	NA	NA	NA	322	NA	NA	76.748	NA	NA	NA	NA	941	147.63	NA	538.788	NA	NA	102.878	21.845	NA	33.321	NA	NA	NA	NA	676.795
1999-07-30	26.791	NA	82.466	NA	819.71	119.151	101.12	NA	NA	57.347	NA	57.534	NA	NA	126.125	NA	NA	NA	351.65	NA	NA	NA	NA	NA	NA	NA	29.32	NA	NA	52.176	NA	NA	NA	159.83	336	NA	NA	NA	NA	346	NA	NA	72.884	NA	NA	NA	413.26	NA	142.642	NA	490.896	NA	NA	114.582	24.182	NA	32.639	NA	NA	NA	NA	662.248
1999-08-31	28.595	NA	82.466	NA	831.26	126.014	107.87	NA	NA	58.308	NA	58.35	NA	NA	130.474	NA	NA	NA	366.38	NA	NA	NA	NA	NA	NA	NA	29.9	NA	NA	52.806	NA	NA	NA	169.813	318.5	NA	NA	NA	NA	344.6	NA	NA	78.854	NA	NA	NA	458.668	NA	147.381	NA	460.042	NA	NA	109.566	23.788	NA	30.7	NA	NA	NA	NA	680.623
1999-09-30	28.688	NA	82.861	NA	798	123.129	103.82	NA	NA	54.463	NA	56.106	NA	NA	131.007	NA	NA	NA	382.89	NA	NA	NA	NA	NA	NA	NA	28.2	NA	NA	53.92	NA	NA	NA	168.311	324.5	NA	NA	NA	NA	336.8	NA	NA	78.605	NA	NA	NA	475.504	NA	149.376	NA	431.03	NA	NA	114.877	24.108	NA	30.377	NA	NA	NA	NA	640.811
1999-10-29	28.41	NA	91.256	NA	854.26	122.334	101.8	NA	NA	53.422	NA	59.778	NA	NA	129.321	NA	NA	NA	368.74	NA	NA	NA	NA	83.366	NA	NA	29.4	NA	NA	55.229	NA	NA	NA	177.373	320.5	NA	NA	NA	NA	332	NA	NA	88.721	NA	NA	NA	459.178	NA	157.605	NA	427.807	NA	NA	119.401	24.6	NA	31.849	NA	NA	NA	NA	660.717
1999-11-30	29.104	NA	100.441	NA	889.16	127.008	103.37	NA	NA	54.703	NA	60.696	NA	NA	130.386	NA	NA	NA	391.53	NA	NA	NA	NA	86.238	NA	NA	28.62	NA	NA	60.049	NA	NA	NA	186.097	327.5	NA	NA	NA	NA	317.8	NA	NA	82.171	NA	NA	NA	457.647	NA	161.844	NA	497.343	NA	NA	134.449	26.913	NA	31.239	NA	NA	NA	NA	697.466
1999-12-31	36.045	NA	122.465	NA	1078.38	124.621	104.72	NA	NA	60.791	NA	64.573	NA	NA	130.386	NA	NA	NA	428.27	NA	NA	NA	NA	89.665	NA	NA	29.17	NA	NA	56.633	NA	NA	NA	183.189	320.5	NA	NA	NA	NA	406	NA	NA	85.819	NA	NA	NA	471.933	NA	163.141	NA	593.127	NA	NA	180.38	36.507	NA	30.88	NA	NA	NA	NA	695.169
2000-01-31	33.778	NA	122.564	NA	1081.14	129.793	100.22	NA	NA	56.706	NA	57.84	NA	NA	125.149	NA	NA	NA	410.19	NA	NA	NA	NA	89.387	NA	NA	27.06	NA	NA	49.149	NA	NA	NA	172.527	327.5	NA	NA	NA	NA	504	NA	NA	92.536	NA	NA	NA	436.219	NA	141.146	NA	539.709	NA	NA	165.234	33.456	NA	27.648	NA	NA	NA	NA	587.219
2000-02-29	32.852	NA	130.366	NA	936.93	129.296	95.73	NA	NA	50.138	NA	54.168	NA	NA	127.812	NA	NA	NA	359.51	NA	NA	NA	NA	78.642	NA	NA	28.13	NA	NA	51.45	NA	NA	NA	174.272	317	NA	NA	NA	NA	618	NA	NA	90.131	NA	NA	NA	421.934	NA	133.765	NA	501.027	NA	NA	176.446	35.621	NA	29.12	NA	NA	NA	NA	541.283
2000-03-31	35.351	NA	113.576	NA	964.48	142.623	93.26	NA	NA	50.138	NA	67.531	NA	NA	129.232	NA	NA	NA	388.98	NA	NA	NA	NA	83.551	NA	NA	29.8	NA	NA	55.083	NA	NA	NA	175.047	312.5	NA	NA	NA	NA	653	NA	NA	92.867	NA	NA	NA	468.872	NA	143.69	NA	587.601	NA	NA	190.708	38.622	NA	31.382	NA	NA	NA	NA	641.577
2000-04-28	35.444	NA	139.748	NA	1001.22	142.922	93.26	NA	NA	49.978	NA	63.349	NA	NA	130.918	NA	NA	NA	383.08	NA	NA	NA	NA	78.735	NA	NA	30.4	NA	NA	58.087	NA	NA	NA	173.884	306	NA	NA	NA	NA	536	NA	NA	90.96	NA	NA	NA	465.811	NA	138.204	NA	557.208	NA	NA	180.971	38.376	NA	30.305	NA	NA	NA	NA	561.188
2000-05-31	38.775	NA	131.551	NA	981.02	157.343	93.71	NA	NA	50.058	NA	64.267	NA	NA	134.025	NA	NA	NA	388.78	NA	NA	NA	NA	79.198	NA	NA	32.2	NA	NA	60.315	NA	NA	NA	172.527	311.5	NA	NA	NA	NA	620	NA	NA	94.277	NA	NA	NA	494.892	NA	161.944	NA	546.156	NA	NA	203.1	41.722	NA	32.711	NA	NA	NA	NA	635.452
2000-06-30	36.138	NA	136.884	NA	976.42	161.123	91.24	NA	NA	48.536	NA	66.205	NA	NA	138.729	NA	NA	469.285	392.9	NA	NA	NA	NA	78.735	NA	NA	32.65	NA	NA	62.592	NA	NA	NA	158.8	272	NA	NA	NA	NA	564	NA	NA	89.965	NA	NA	NA	497.443	NA	165.834	NA	520.368	NA	NA	203.985	41.87	NA	34.327	NA	NA	NA	NA	617.077
2000-07-31	36.832	NA	134.711	NA	1054.5	172.56	89.44	NA	NA	47.255	NA	73.142	NA	NA	134.38	NA	NA	459.833	381.12	NA	NA	NA	NA	78.735	NA	NA	34.77	NA	NA	62.423	NA	NA	NA	156.8	286.5	NA	NA	NA	NA	568	NA	NA	96.284	NA	NA	NA	647.951	NA	174.812	NA	512.079	NA	NA	230.049	47.282	NA	34.542	NA	NA	NA	NA	689.044
2000-08-31	36.091	NA	131.847	NA	1061.85	175.842	91.91	NA	NA	47.655	NA	74.264	NA	NA	133.137	NA	NA	440.457	404.1	NA	NA	NA	NA	78.549	NA	NA	37.54	NA	NA	63.803	NA	NA	NA	156	269.5	NA	NA	NA	NA	626	NA	NA	106.842	NA	NA	NA	684.176	NA	178.353	NA	454.976	NA	NA	243.425	49.397	NA	36.409	NA	NA	NA	NA	686.748
2000-09-29	31.094	NA	110.613	NA	946.11	167.09	85.39	NA	NA	39.886	NA	65.899	NA	NA	129.587	NA	NA	422.971	353.81	NA	NA	NA	NA	75.863	NA	NA	36	NA	NA	64.191	NA	NA	NA	152	247	NA	NA	NA	NA	480	NA	NA	84.629	NA	NA	NA	698.971	NA	164.587	NA	390.045	NA	NA	245.884	50.185	NA	33.034	NA	NA	NA	NA	611.718
2000-10-31	29.567	NA	122.761	NA	NA	176.936	97.53	NA	NA	43.891	21.83	68.755	NA	NA	131.362	NA	NA	407.375	371.1	NA	16.802	242	NA	79.846	1617	NA	37.25	NA	NA	66.056	59.836	NA	NA	164.2	243	NA	NA	NA	NA	440	NA	NA	98.058	NA	NA	NA	713.257	NA	176.807	NA	420.439	NA	NA	234.081	48.118	NA	35.763	NA	NA	NA	NA	666.076
2000-11-30	29.243	NA	106.663	NA	NA	180.815	93.03	NA	NA	41.168	20.917	61.716	NA	NA	132.25	NA	NA	409.266	355.97	NA	14.99	202	NA	85.774	1510	NA	37.7	NA	NA	70.4	52.573	NA	NA	172	257	NA	NA	NA	NA	424.8	NA	NA	93.159	NA	NA	NA	699.992	NA	192.667	NA	382.217	72.41	NA	196.707	40.344	NA	34.47	NA	NA	NA	NA	716.606
2000-12-29	31.973	NA	100.737	NA	NA	177.036	98.65	NA	NA	46.534	18.926	62.839	NA	NA	133.137	NA	NA	405.012	383.08	NA	16.745	180	NA	87.257	1560	NA	37.8	NA	NA	71.625	50.498	NA	NA	165.1	258.5	NA	NA	NA	NA	470	NA	NA	98.733	NA	NA	NA	689.788	NA	193.764	NA	388.204	80.76	NA	199.166	41.624	NA	37.989	NA	NA	NA	NA	747.996
2001-01-31	30.169	NA	108.638	NA	NA	176.041	97.53	NA	NA	44.932	19.319	70.999	NA	NA	131.362	NA	NA	423.444	386.42	NA	16.557	202.2	NA	92.814	1299	NA	34.85	NA	NA	69.625	52.781	NA	NA	150.9	240	NA	NA	NA	NA	430.4	NA	NA	94.848	NA	NA	NA	693.869	NA	188.278	NA	415.833	91.9	NA	194.248	40.246	NA	41.652	NA	NA	NA	NA	723.497
2001-02-28	26.189	NA	103.7	NA	NA	177.334	100	NA	NA	44.452	17.988	63.553	NA	NA	135.8	NA	NA	434.786	371.88	NA	13.668	157.8	NA	96.89	1372	NA	36.65	NA	NA	70.75	46.831	NA	NA	144	214	NA	NA	NA	NA	400	NA	NA	97.298	NA	NA	NA	705.604	NA	175.011	NA	359.192	90.14	NA	182.938	38.081	NA	38.205	NA	NA	NA	NA	612.484
2001-03-30	23.321	NA	89.676	NA	NA	174.052	94.61	NA	NA	37.884	17.023	62.328	NA	NA	125.149	NA	NA	413.991	343.79	NA	14.631	129.9	NA	91.703	1400	NA	36.17	NA	NA	67.725	38.738	NA	NA	125	177.5	NA	NA	NA	NA	420.6	NA	NA	94.342	NA	NA	NA	612.238	NA	174.064	NA	359.192	82.62	NA	177.528	36.999	NA	35.835	NA	NA	NA	NA	436.395
2001-04-30	23.136	NA	103.7	NA	NA	165.797	92.81	NA	NA	38.365	18.774	66.001	NA	NA	131.184	NA	NA	432.895	384.06	NA	14.197	165	NA	94.482	1430	NA	35.92	NA	NA	67.4	42.819	NA	NA	124.6	125	NA	NA	NA	NA	392	NA	NA	85.304	NA	NA	NA	602.034	NA	170.323	NA	415.373	81.6	NA	188.937	39.656	NA	37.917	NA	NA	NA	NA	472.378
2001-05-31	23.876	NA	100.737	NA	NA	179.622	96.85	NA	NA	39.085	19.232	66.307	NA	NA	129.587	NA	NA	456.998	NA	NA	13.989	170	81.817	96.797	1630	NA	37.14	NA	NA	68.25	41.92	NA	NA	135.5	124.75	NA	NA	NA	NA	379.902	NA	NA	58.024	NA	NA	NA	621.931	NA	173.565	NA	402.94	82.16	NA	196.019	41.329	NA	38.492	NA	NA	NA	NA	460.894
2001-06-29	20.137	NA	83.553	NA	NA	175.047	94.16	NA	NA	34.64	20.083	60.288	NA	NA	130.918	NA	NA	471.175	NA	NA	13.055	151	73.834	97.168	1783	NA	38.2	NA	NA	65.05	35.003	NA	NA	129.5	108	NA	NA	NA	NA	319.452	NA	NA	48.311	NA	NA	NA	591.83	NA	179.151	NA	394.19	87.73	NA	177.036	37.638	NA	36.984	NA	NA	NA	NA	469.316
2001-07-31	14.177	NA	84.935	NA	NA	156.25	94.16	NA	NA	33.038	17.931	59.676	NA	NA	129.587	NA	NA	464.086	NA	NA	11.138	118	67.011	95.223	1630	NA	37	NA	NA	60.1	27.67	NA	NA	131.5	135	NA	NA	NA	NA	270.305	NA	NA	29.139	NA	NA	NA	551.014	NA	180.497	NA	437.477	84.24	NA	162.677	34.44	NA	33.76	NA	NA	NA	NA	438.691
2001-08-31	12.808	NA	80.689	NA	NA	147.5	96.85	NA	NA	24.508	17.791	59.52	NA	NA	129.764	NA	NA	483.936	NA	NA	10.376	89.75	67.807	94.574	1532	NA	35.2	NA	NA	60.85	23.796	NA	NA	119.5	92.55	NA	NA	NA	NA	268.34	NA	NA	27.027	NA	NA	NA	488.77	NA	165.585	NA	441.161	81	NA	135	28.8	NA	35.074	NA	NA	NA	NA	360.983
2001-09-28	8.588	NA	54.418	NA	NA	116	86.29	NA	NA	19.382	13.321	47.398	NA	NA	104.735	NA	NA	460.306	NA	NA	9.167	55.05	54.413	85.219	1220	NA	34.5	NA	NA	63.3	16.325	NA	NA	116	0	NA	NA	NA	NA	185.774	NA	NA	20.439	NA	NA	NA	349.996	NA	158.602	NA	427.454	75.84	NA	117	24	NA	32.575	NA	NA	NA	NA	253.032
2001-10-31	10.291	NA	71.405	NA	NA	134	94.83	NA	NA	21.265	14.189	50.083	NA	NA	NA	NA	NA	472.593	NA	NA	9.5	92.25	54.413	87.071	1291	NA	33.9	NA	NA	61.15	19.369	NA	NA	113.25	NA	NA	NA	NA	NA	246.715	NA	NA	16.47	NA	NA	NA	328.567	NA	168	NA	425.11	77.51	NA	126.5	27.15	NA	32.726	NA	NA	NA	NA	286.336
2001-11-30	12.734	NA	83.948	NA	NA	147	91.69	NA	NA	24.589	13.622	53.27	NA	NA	NA	NA	NA	477.319	NA	NA	10.357	111	59.603	95.408	1360	NA	33.95	NA	NA	57.8	23.035	NA	NA	117.75	NA	NA	NA	NA	NA	263.425	NA	NA	20.524	NA	NA	NA	390.812	NA	166	NA	419.955	77.51	NA	148.75	31.5	NA	35.225	NA	NA	NA	NA	321.171
2001-12-31	11.845	NA	89.133	NA	NA	153	93.26	NA	NA	25.029	13.469	59.394	NA	NA	NA	NA	NA	478.264	NA	NA	10.661	97	60.775	100.503	1449	NA	35.4	NA	NA	60	24.765	NA	NA	118.5	NA	NA	NA	NA	NA	261.95	NA	NA	21.537	NA	NA	NA	364.792	NA	167	NA	431.203	79.84	NA	149.25	32.9	NA	36.108	NA	NA	NA	NA	298.203
2002-01-31	10.92	NA	88.441	NA	NA	143	97.75	NA	NA	26.03	14.757	55.158	NA	NA	NA	NA	NA	513.236	NA	NA	10.547	91.95	62.616	99.113	1370	NA	37.1	NA	NA	58.65	22.862	NA	NA	113.75	NA	NA	NA	NA	NA	304.708	NA	NA	24.831	NA	NA	NA	318.874	NA	155	NA	463.075	85.68	NA	134.75	29	NA	33.393	NA	NA	NA	NA	256.095
2002-02-28	8.995	NA	100.984	NA	NA	120	110.56	NA	NA	27.232	15.499	49.411	NA	NA	NA	NA	NA	529.304	NA	NA	9.329	87	61.11	99.576	1288	NA	37.65	NA	NA	64.75	24.765	NA	NA	119.75	NA	NA	NA	NA	NA	320.926	NA	NA	26.9	NA	NA	NA	253.824	NA	153.25	NA	473.833	87.35	NA	142.75	31.1	NA	33.975	NA	NA	NA	NA	252.267
2002-03-29	9.883	NA	105.428	NA	NA	131	114.38	NA	NA	30.716	16.918	53.48	NA	NA	NA	NA	NA	510.401	NA	NA	10.262	86.9	63.244	103.559	1480	NA	37.4	NA	NA	66.15	25.768	NA	NA	130.75	NA	NA	NA	NA	NA	413.813	NA	NA	31.123	NA	NA	NA	281.629	NA	154.75	NA	484.807	95.38	NA	171.25	36.35	NA	35.677	NA	NA	NA	NA	298.586
2002-04-30	10.735	NA	101.231	NA	NA	134	112.36	NA	NA	30.796	16.045	48.447	NA	NA	NA	NA	NA	570.893	NA	NA	9.938	73	62.826	108.144	1240	NA	38.3	NA	NA	67.95	25.18	NA	NA	122.75	NA	NA	NA	NA	NA	432.489	NA	NA	27.407	NA	NA	NA	273.466	NA	163.5	NA	461.426	92.83	NA	156.75	33.7	NA	33.652	NA	NA	NA	NA	288.633
2002-05-31	10.439	NA	101.725	NA	NA	129	111.46	NA	NA	31.396	18.01	48.531	NA	NA	NA	NA	NA	579.399	NA	NA	8.558	70.6	64.165	109.997	1272	NA	38.05	NA	NA	67.3	26.667	NA	NA	125.75	NA	NA	NA	NA	NA	490.481	NA	NA	29.983	NA	NA	NA	267.854	NA	159.75	NA	428.501	91.9	NA	145.75	30.4	NA	35.311	NA	NA	NA	NA	278.297
2002-06-28	9.809	NA	87.306	NA	NA	120	108.1	NA	NA	28.353	14.779	39.638	NA	NA	NA	NA	NA	567.112	NA	NA	8.139	52.15	56.631	106.523	981	NA	34.7	NA	NA	65.45	24.35	NA	NA	112.5	NA	NA	NA	NA	NA	466.891	NA	NA	26.689	NA	NA	NA	178.059	NA	145.5	NA	413.231	83.04	NA	132.5	28.15	NA	32.252	NA	NA	NA	NA	230.064
2002-07-31	5.863	NA	66.566	NA	NA	89.9	92.92	NA	NA	22.666	11.919	29.781	NA	NA	NA	NA	NA	562.386	NA	NA	7.196	38.5	47.716	88.461	775	NA	31.85	NA	NA	60.35	20.337	NA	NA	105.5	NA	NA	NA	NA	NA	410.864	NA	NA	23.902	NA	NA	NA	121.427	NA	124	NA	411.8	70.18	NA	125.25	26	NA	28.906	NA	NA	NA	NA	124.028
2002-08-30	6.071	NA	64.788	NA	NA	81.75	97.45	NA	NA	24.709	12.334	31.185	NA	NA	NA	NA	NA	594.522	NA	NA	6.597	26.75	46.125	88.739	856	NA	32.2	NA	NA	60.9	18.124	NA	NA	107.75	NA	NA	NA	NA	NA	390.223	NA	NA	19.933	NA	NA	NA	115.943	NA	106	NA	387.684	77.19	NA	111.75	23.55	NA	31.296	NA	NA	NA	NA	113.692
2002-09-30	3.605	NA	49.233	NA	NA	58	88.02	NA	NA	21.305	9.54	25.824	NA	NA	NA	NA	NA	623.823	NA	NA	5.426	20.15	36.917	77.438	705	NA	32.2	NA	NA	58.25	11.864	NA	NA	99.65	NA	NA	NA	NA	NA	353.854	NA	NA	16.047	NA	NA	NA	66.708	NA	82.85	NA	398.385	74.64	NA	110	22.15	NA	27.135	NA	NA	NA	NA	105.271
2002-10-31	1.458	NA	57.282	NA	NA	58.75	94.28	NA	NA	18.622	11.133	25.198	NA	NA	NA	NA	NA	584.125	NA	NA	6.873	22.45	36.75	83.135	824	NA	31.65	NA	NA	56.3	12.23	NA	NA	104.5	NA	NA	NA	NA	NA	425.608	NA	NA	15.245	NA	NA	NA	67.856	NA	102.5	NA	427.084	81.55	NA	120.5	24.25	NA	31.141	NA	NA	NA	NA	139
2002-11-29	3.679	NA	68.146	NA	NA	67.15	97.22	NA	NA	21.185	12.225	31.185	NA	NA	NA	NA	NA	583.18	NA	NA	7.444	28.5	46.669	83.783	870	NA	30	NA	NA	55.2	16.256	NA	NA	105.5	NA	NA	NA	NA	NA	439.861	NA	NA	16.976	NA	NA	NA	88.794	NA	111	NA	419.788	77.98	NA	133.5	26.65	NA	33.089	NA	NA	NA	NA	159.75
2002-12-31	2.91	NA	53.529	NA	NA	55	87.39	NA	NA	17.701	11.264	26.807	NA	NA	NA	NA	NA	586.016	NA	NA	5.711	18.75	39.931	77.808	741	NA	29.3	NA	NA	50.45	12.797	NA	NA	96.35	NA	NA	NA	NA	NA	408.898	NA	NA	15.878	NA	NA	NA	76.54	NA	90.7	NA	389.629	74.31	NA	115	23.4	NA	29.747	NA	NA	NA	NA	129
2003-01-31	2.961	NA	42.764	NA	NA	44.05	77.96	NA	NA	15.218	9.933	26.226	NA	NA	NA	NA	NA	539.701	NA	NA	5.045	17	36.415	73.64	670	NA	28.4	NA	NA	50	11.621	NA	NA	93.85	NA	NA	NA	NA	NA	436.42	NA	NA	15.203	NA	NA	NA	59.953	NA	82.65	NA	408.6	76.59	NA	113.75	23	NA	26.139	NA	NA	NA	NA	132.75
2003-02-28	2.08	NA	40.394	NA	NA	32.6	79.73	NA	NA	7.945	9.583	22.562	NA	NA	NA	NA	NA	525.524	NA	NA	4.731	16.25	34.95	71.51	602	NA	27.3	NA	NA	49.8	10.847	NA	NA	81.45	NA	NA	NA	NA	NA	452.147	NA	NA	13.366	NA	NA	NA	55.407	NA	73	NA	392.062	61.32	NA	112.5	22.85	NA	25.187	NA	NA	NA	NA	115
2003-03-31	2.347	NA	37.085	NA	NA	31.6	80.18	NA	NA	9.851	8.055	20.999	NA	NA	NA	NA	NA	487.716	NA	NA	4.217	16.4	36.205	70.954	646	NA	26.75	NA	NA	50.05	12.265	NA	NA	80.9	NA	NA	NA	NA	NA	427.574	NA	NA	13.999	NA	NA	NA	35.517	NA	66.3	NA	404.222	57.18	NA	112	23.05	NA	25.453	NA	NA	NA	NA	115
2003-04-30	3.087	NA	51.356	NA	NA	39.65	84.94	NA	NA	12.134	8.754	28.951	NA	NA	NA	NA	NA	496.223	NA	NA	5.426	23.45	42.275	76.28	736	NA	27.65	NA	NA	53.5	14.976	NA	NA	86.3	NA	NA	NA	NA	NA	466.4	NA	NA	14.126	NA	NA	NA	60.238	NA	88.6	NA	408.114	64.98	NA	114	23.25	NA	28.485	NA	NA	NA	NA	143
2003-05-30	3.05	NA	48.048	NA	NA	42.9	77.98	NA	NA	9.491	9.059	31.453	NA	NA	NA	NA	NA	486.771	NA	NA	5.416	24.6	36.833	58.958	765	NA	27.3	NA	NA	51.05	16.049	NA	NA	99.3	NA	NA	NA	NA	NA	527.833	NA	NA	15.118	NA	NA	NA	96.43	NA	83.7	NA	380.874	61.73	NA	119	24.05	NA	31.075	NA	NA	NA	NA	158
2003-06-30	3.294	NA	55.109	NA	NA	44.05	77.04	NA	NA	9.932	9.561	31.855	NA	NA	NA	NA	NA	538.756	NA	NA	6.321	24.55	41.898	57.43	796	NA	27.95	NA	NA	53.6	15.253	NA	NA	106.25	NA	NA	NA	NA	NA	519.969	NA	NA	15.984	NA	NA	NA	97.495	NA	75.05	NA	374.55	63.03	NA	122.75	24.65	NA	33.354	NA	NA	NA	NA	161.5
2003-07-31	4.427	NA	65.183	NA	NA	48	87.23	NA	NA	12.615	10.871	38.557	NA	NA	NA	NA	NA	530.25	NA	NA	6.711	31.75	47.716	61.784	890	NA	27.4	NA	NA	52.95	17.086	NA	NA	114.5	NA	NA	NA	NA	NA	625.143	NA	NA	18.328	NA	NA	NA	114.366	NA	86.9	NA	370.659	70.13	NA	126	25.45	NA	35.59	NA	NA	NA	NA	170.5
2003-08-29	5.915	NA	69.923	NA	NA	45.35	90.52	NA	NA	15.218	11.701	39.093	NA	NA	NA	NA	NA	548.208	NA	NA	7.539	39	46.46	63.636	887	NA	30.5	NA	NA	51.5	19.922	NA	NA	107.25	NA	NA	NA	NA	NA	652.665	NA	NA	24.409	NA	NA	NA	111.702	NA	86	NA	380.51	71.48	NA	136	27.4	NA	33.443	NA	NA	NA	NA	180
2003-09-30	5.404	NA	64.442	NA	NA	49.15	84.13	NA	NA	13.896	11.461	37.753	NA	NA	NA	NA	NA	528.359	NA	NA	7.234	35.25	44.535	57.337	864	NA	30.45	NA	NA	51.1	21.652	NA	NA	109.5	NA	NA	NA	NA	NA	676.255	NA	NA	21.242	NA	NA	NA	127.863	NA	83.9	NA	382.498	66.47	NA	125.5	25.35	NA	32.801	NA	NA	NA	NA	165
2003-10-31	5.812	NA	77.775	NA	NA	54.25	83	NA	NA	15.057	13.12	42.042	NA	NA	NA	NA	NA	569.002	NA	NA	8.244	38.9	47.046	60.672	922	NA	29.4	NA	NA	50.9	24.142	NA	NA	110.5	NA	NA	NA	NA	NA	741.128	NA	NA	NA	NA	NA	NA	160.894	NA	84.05	NA	385.975	66.42	NA	142.25	28.5	NA	36.298	NA	NA	NA	NA	171
2003-11-28	5.916	NA	79.207	NA	NA	53.1	85.07	NA	NA	14.617	13.971	38.334	NA	NA	NA	NA	NA	558.605	NA	NA	7.825	41.45	47.172	57.43	890	NA	30.05	NA	NA	54.6	24.626	NA	NA	116.5	NA	NA	NA	NA	NA	746.043	NA	NA	NA	NA	NA	NA	166.932	NA	80.3	NA	385.975	73.48	NA	148.25	29.85	NA	36.851	NA	NA	NA	NA	166.5
2003-12-31	5.851	NA	78.516	NA	NA	51.65	89.91	NA	NA	14.617	12.967	40.433	NA	NA	NA	NA	NA	606.81	NA	NA	7.939	40.85	48.218	65.859	882	NA	30.9	NA	NA	56.15	24.246	NA	NA	124.75	NA	NA	NA	NA	NA	762.753	NA	NA	NA	NA	NA	NA	161.249	NA	83.5	NA	405.348	77.33	NA	148.5	29.5	NA	37.493	NA	NA	NA	NA	178
2004-01-30	6.738	NA	64.689	NA	NA	56.95	89.53	NA	NA	16.579	13.731	42.489	NA	NA	NA	NA	NA	620.988	NA	NA	8.719	42.75	54.078	60.209	967	NA	33.2	NA	NA	56.65	26.494	NA	NA	127.5	NA	NA	NA	NA	NA	747.026	NA	NA	NA	NA	NA	NA	171.194	NA	91.5	NA	420.747	80.11	NA	169	33.75	NA	39.95	NA	NA	NA	NA	182.75
2004-02-27	7.176	NA	62.368	NA	NA	60.85	85.68	NA	NA	15.298	14.735	41.282	NA	NA	NA	NA	NA	614.371	NA	NA	8.891	41.35	55.124	59.236	847	NA	33.5	NA	NA	55.95	26.805	NA	NA	131	NA	NA	NA	NA	NA	706.726	NA	NA	NA	NA	NA	NA	163.735	NA	91.4	NA	419.754	81.74	NA	163	32.6	NA	41.3	NA	NA	NA	NA	208
2004-03-31	6.971	NA	69.133	NA	NA	53.1	81.22	NA	NA	14.337	14.866	39.227	NA	NA	NA	NA	NA	611.535	NA	NA	6.968	40.95	56.715	59.885	782	NA	32.3	NA	NA	53.8	23.485	NA	NA	123.75	NA	NA	NA	NA	NA	690.999	NA	NA	NA	NA	NA	NA	138.873	NA	87.3	NA	413.296	85.78	NA	164.5	33.15	NA	41.654	NA	NA	NA	NA	199.75
2004-04-30	6.812	NA	57.233	NA	NA	52.6	84.55	NA	NA	14.832	14.561	40.835	NA	NA	NA	NA	NA	609.645	NA	NA	6.663	39.25	56.045	57.986	777	NA	32.8	NA	NA	57.8	20.337	NA	NA	136	NA	NA	NA	NA	NA	668.392	NA	NA	NA	NA	NA	NA	125.732	NA	85.3	NA	399.884	96.31	NA	172.25	34.9	NA	40.791	NA	NA	NA	NA	205
2004-05-31	6.532	NA	59.652	NA	NA	50.45	83.42	NA	NA	15.599	14.102	38.468	NA	NA	NA	NA	NA	633.275	NA	NA	6.92	38.3	55.974	56.689	778	NA	32.6	NA	NA	56.2	19.611	NA	NA	132	NA	NA	NA	NA	NA	709.675	NA	NA	NA	NA	NA	NA	125.528	NA	77.8	NA	387.465	92.51	NA	174.5	35.6	NA	39.795	NA	NA	NA	NA	197.25
